cluster,n,DeathMannerAbstractor_prev,deathindicator_prev,HomicideSuicide_c_prev,dap_prev,CircumstancesKnown_c_prev,MentalIllnessTreatmentCurrnt_c_prev,HistoryMentalIllnessTreatmnt_c_prev,MentalHealthProblem_c_prev,AlcoholProblem_c_prev,SubstanceAbuseOther_c_prev,OtherAddiction_c_prev,FinancialProblem_c_prev,JobProblem_c_prev,PhysicalHealthProblem_c_prev,EvictionOrLossOfHome_c_prev,DepressedMood_c_prev,IntimatePartnerProblem_c_prev,RelationshipProblemOther_c_prev,SuicideNote_c_prev,SuicideAttemptHistory_c_prev,SuicideThoughtHistory_c_prev,SuicideIntentDisclosed_c_prev,RecentSuicideFriendFamily_c_prev,DeathFriendOrFamilyOther_c_prev,SchoolProblem_c_prev,LegalProblemOther_c_prev,RecentCriminalLegalProblem_c_prev,TraumaticBrainInjuryHistory_c_prev,TraumaticAnniversary_c_prev,AnyCrisis_c_prev,Argument_c_prev,Jealousy_c_prev,RandomViolence_c_prev,Brawl_c_prev,Bystander_c_prev,IntimatePartnerViolence_c_prev,DrugInvolvement_c_prev,GangRelated_c_prev,HateCrime_c_prev,OtherCrimeInProgress_c_prev,DriveByShooting_c_prev,TargetShooting_c_prev,WalkByAssault_c_prev,Stalking_c_prev,Prostitution_c_prev,PrecipitatedbyOtherCrime_c_prev,NoToxicologyAvailable_prev,subclass_cod_op_prev,subclass_cod_alc_prev,subclass_cod_amp_prev,subclass_cod_antic_prev,subclass_cod_antid_prev,subclass_cod_antip_prev,subclass_cod_barb_prev,subclass_cod_benzo_prev,subclass_cod_co_prev,subclass_cod_coc_prev,subclass_cod_mj_prev,Sex_top,Sex_top_pct,agecat_top,agecat_top_pct,raceeth_top,raceeth_top_pct,RaceEthnicity_c_top,RaceEthnicity_c_top_pct,marital_top,marital_top_pct,education_top,education_top_pct,WeaponType1_top,WeaponType1_top_pct,firearmcat_top,firearmcat_top_pct,ResidenceState_top,ResidenceState_top_pct,InjuryState_top,InjuryState_top_pct,Age_mean,Age_median
0,300,1.0,1.0,0.006666666666666667,0.0,0.9466666666666667,0.49,0.5833333333333334,0.6133333333333333,0.17,0.19333333333333333,0.01,0.016666666666666666,0.07666666666666666,0.03,0.01,0.24666666666666667,0.2733333333333333,0.04,0.29,0.24333333333333335,0.2866666666666667,0.17333333333333334,0.006666666666666667,0.03,0.05333333333333334,0.02,0.04666666666666667,0.006666666666666667,0.01,0.23333333333333334,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.04,0.016666666666666666,0.02,0.013333333333333334,0.01,0.006666666666666667,0.02666666666666667,0.01,0.0,0.02,0.03,0.013333333333333334,0.0,1,0.7733333333333333,2,0.57,2,0.7166666666666667,1,0.7166666666666667,2,0.86,2,0.27666666666666667,9,0.5366666666666666,.,0.8033333333333333,44,0.8833333333333333,44,0.9966666666666667,25.456666666666667,26.0
2,293,1.0,1.0,0.0,0.621160409556314,1.0,0.9078498293515358,0.9829351535836177,0.9863481228668942,0.3720136518771331,0.2832764505119454,0.006825938566552901,0.09215017064846416,0.12286689419795221,0.07849829351535836,0.05802047781569966,0.29692832764505117,0.24914675767918087,0.010238907849829351,0.26621160409556316,0.4300341296928328,0.35494880546075086,0.19795221843003413,0.017064846416382253,0.06143344709897611,0.0034129692832764505,0.03754266211604096,0.06143344709897611,0.006825938566552901,0.010238907849829351,0.24914675767918087,0.10921501706484642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034129692832764505,0.010238907849829351,0.020477815699658702,0.06143344709897611,0.05460750853242321,0.013651877133105802,0.030716723549488054,0.12627986348122866,0.034129692832764506,0.0,0.06484641638225255,0.023890784982935155,0.027303754266211604,0.0034129692832764505,1,0.621160409556314,4,0.42662116040955633,2,0.9010238907849829,1,0.9010238907849829,2,0.3822525597269625,2,0.26621160409556316,9,0.5392491467576792,.,0.931740614334471,44,0.962457337883959,44,1.0,46.948805460750854,47.0
1,220,1.0,1.0,0.05,0.95,0.9681818181818181,0.3,0.36818181818181817,0.4,0.15454545454545454,0.06363636363636363,0.0,0.12727272727272726,0.11363636363636363,0.32727272727272727,0.05454545454545454,0.2863636363636364,0.2318181818181818,0.02727272727272727,0.39090909090909093,0.031818181818181815,0.15454545454545454,0.11363636363636363,0.0,0.05454545454545454,0.0,0.03636363636363636,0.03636363636363636,0.01818181818181818,0.004545454545454545,0.2772727272727273,0.17727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.004545454545454545,0.05909090909090909,0.013636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.95,6,0.33181818181818185,2,0.9272727272727272,1,0.9272727272727272,1,0.42727272727272725,2,0.32272727272727275,1,1.0,2,0.7818181818181819,44,0.9727272727272728,44,1.0,60.18636363636364,59.0
3,197,1.0,1.0,0.01015228426395939,0.949238578680203,0.9441624365482234,0.005076142131979695,0.08629441624365482,0.1116751269035533,0.14720812182741116,0.10152284263959391,0.005076142131979695,0.1218274111675127,0.116751269035533,0.1065989847715736,0.08121827411167512,0.27918781725888325,0.26903553299492383,0.005076142131979695,0.36548223350253806,0.07614213197969544,0.1065989847715736,0.13705583756345177,0.0,0.07106598984771574,0.0,0.03553299492385787,0.08629441624365482,0.005076142131979695,0.005076142131979695,0.3248730964467005,0.1218274111675127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005076142131979695,0.0,0.0,0.0,0.005076142131979695,0.0,0.01015228426395939,0.02030456852791878,0.03553299492385787,0.025380710659898477,0.005076142131979695,0.0,0.02030456852791878,0.005076142131979695,0.005076142131979695,0.005076142131979695,0.02030456852791878,0.01015228426395939,0.0,1,0.949238578680203,4,0.3299492385786802,2,0.8274111675126904,1,0.8274111675126904,2,0.41116751269035534,2,0.29949238578680204,9,0.700507614213198,.,0.9847715736040609,44,0.9035532994923858,44,1.0,52.005076142131976,52.0
4,190,1.0,1.0,0.0,0.4368421052631579,0.9789473684210527,0.7368421052631579,0.7789473684210526,0.8263157894736842,0.15263157894736842,0.10526315789473684,0.005263157894736842,0.042105263157894736,0.042105263157894736,0.29473684210526313,0.021052631578947368,0.29473684210526313,0.12105263157894737,0.015789473684210527,0.39473684210526316,0.23684210526315788,0.24210526315789474,0.21578947368421053,0.015789473684210527,0.12105263157894737,0.0,0.010526315789473684,0.015789473684210527,0.0,0.010526315789473684,0.16842105263157894,0.05789473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021052631578947368,0.21052631578947367,0.09473684210526316,0.005263157894736842,0.03684210526315789,0.2789473684210526,0.08947368421052632,0.031578947368421054,0.24210526315789474,0.07894736842105263,0.010526315789473684,0.005263157894736842,2,0.5631578947368421,6,0.5210526315789473,2,0.9473684210526315,1,0.9473684210526315,1,0.4631578947368421,4,0.28421052631578947,8,0.5789473684210527,.,0.9789473684210527,44,0.9578947368421052,44,1.0,66.62105263157895,65.0
