GEOID,pop_total,pct_male,pct_age_15_24,pct_age_25_44,pct_age_45_64,pct_age_65p,median_age,pct_hispanic,pct_nh_white,pct_nh_black,pct_nh_aian,pct_nh_asian,pct_nh_two_or_more,median_hh_income,per_capita_income,poverty_rate_all,poverty_rate_child_u18,poverty_rate_elderly_65p,gini_index,hh_public_assistance_share,lfp_rate_16p,unemployment_rate,not_in_labor_force_share_16p,edu_lt_hs_25p,edu_hs_grad_25p,edu_some_college_25p,edu_ba_plus_25p,edu_grad_prof_25p,hh_total,hh_single_person_share,hh_married_couple_share,hh_female_householder_no_spouse_share,avg_hh_size,marital_never_married_share_15p,marital_divorced_share_15p,marital_separated_share_15p,marital_married_share_15p,housing_occupied_share,housing_vacancy_rate,homeownership_rate,renter_occupied_share,median_gross_rent,median_home_value,overcrowding_rate_gt1pproom,rent_burdened_gt30,rent_burdened_gt50,residential_stability_same_house_1yr,foreign_born_share,uninsured_rate,veteran_share_18p,group_quarters_share
44001030902,7035,0.49793887704335466,0.1373134328358209,0.1331911869225302,0.294953802,0.3108742004264392,55.1,0.023596304,0.9225302061122956,0.002842928,0,0.007818053,0.00952381,99423,57713,0.093154444,0.2078559738134206,0.1262002743484225,0.4502,0.053040541,0.5434954840754239,0.034585569,0.45650451592457614,0.061153706,0.17232566630156992,0.18985031033223804,0.4675063891931362,0.2322015334063527,2960,0.4192567567567568,0.5256756756756756,0.031418919,2.2,0.17969115582592418,0.034316019341756356,0.040867259,0.5025737014506317,0.9113300492610837,0.088669951,0.7706081081081081,0.22939189189189188,1147,495900,0,0.5038880248833593,0.2410575427682737,0,0.080739161,0.015819041986989947,0.083593365,
44003020101,6898,0.49666570020295736,0.13844592635546535,0.22049869527399246,0.25297187590605974,0.2410843722818208,44.2,0.12525369672368802,0.7957378950420412,0.00985793,0,0.046245288489417224,0.004783995,81339,46649,0.0752392,0.4527938342967245,0.062537583,0.3968,0,0.6879373542152616,0.06369581,0.3120626457847384,0.11848692749860931,0.2818468384943445,0.2139810865937326,0.27554236973854995,0.11700352308548118,3246,0.3647566235366605,0.4571780653111522,0.14972273567467653,2.12,0.14928357214261911,0.010329890036654448,0.050483172,0.4790069976674442,1,0,0.7187307455329637,0.2812692544670364,1206,290700,0,0.40621531631520535,0.11986681465038845,0.011350407450523847,0.061032183,0.011162655842273123,0.068830727,
44003020102,4847,0.5112440684959769,0.1398803383536208,0.17763565091809366,0.26800082525273367,0.28883845677738806,46.6,0.11429750361048072,0.7656282236434908,0.018155560140292966,0,0.046833093,0.014235609655456984,64587,44983,0.083753149,0.42355889724310775,0.085714286,0.4437,0.018077601410934743,0.5962747380675204,0.062475595,0.40372526193247965,0.078960905,0.25128600823045266,0.26851851851851855,0.2880658436213992,0.086162551,2268,0.4532627865961199,0.3377425044091711,0.12918871252204586,2.1,0.22584400465657742,0.008847497,0.10244470314318975,0.5317811408614668,0.9442131557035803,0.055786844,0.5978835978835979,0.4021164021164021,1363,324500,0.012786596119929453,0.44004524886877827,0.27262443438914025,0.038774234,0.085826284,0.029806885,0.11514865502595564,
44003020200,5288,0.5151285930408472,0.17114220877458397,0.1913767019667171,0.3063540090771558,0.14126323751891073,38.8,0.14636913767019666,0.7927382753403933,0.003214826,0,0,0.014183055975794251,69107,35383,0.12197428139183056,0.262015504,0.29049531459170014,0.3898,0.026108578532946538,0.7208390963577685,0.056603774,0.27916090364223145,0.093709552,0.2586073000258866,0.2687030805073777,0.305979808,0.080248512,2413,0.4500621632822213,0.41856610029009533,0.1069208454206382,2.18,0.1478776814240073,0,0.099726152,0.4981743496120493,0.9392759828727131,0.060724017,0.39784500621632823,0.6021549937836718,1180,285200,0,0.39151599443671764,0.19541029207232266,0,0.078479576,0.044818456883509834,0.063258637,
44003020300,6334,0.5366277233975371,0.23744868961161983,0.2095042627091885,0.2499210609409536,0.13419640037890748,33.5,0.024786864540574678,0.9160088411746132,0.009314809,0,0.01089359,0.004736344,68869,34584,0.14398484370066308,0.38706140350877194,0.21529411764705883,0.3841,0.043406774,0.6707520891364902,0.029501809073197886,0.32924791086350974,0.11322003972632973,0.29441624365482233,0.37651732509379826,0.1280070624586184,0.041050541,3041,0.5014797763893456,0.25748109174613615,0.1417296941795462,2.08,0.2843082636954503,0.019312906220984215,0.088579387,0.5563602599814299,0.917899185,0.082100815,0.3738901677079908,0.6261098322920092,1224,283900,0,0.4661290322580645,0.2591397849462366,0,0.040732554467950745,0.016943784639746634,0.063679695,
44003020400,3250,0.5110769230769231,0.22953846153846155,0.232,0.232,0.12892307692307692,34.2,0.075076923,0.8301538461538461,0,0.011384615384615385,0.009846154,0,94054,50284,0.10148975791433892,0.3302752293577982,0.1431980906921241,0.4558,0.007564297,0.7813884785819794,0.049149338,0.21861152141802068,0.17146540610227762,0.2243231628706489,0.26858616244091105,0.24323162870648904,0.097120756,1322,0.34871407,0.4402420574886536,0.14674735249621784,2.45,0.20768394345777455,0.031533164189923885,0.025009061254077564,0.4806089162740123,0.907967033,0.092032967,0.5113464447806354,0.4886535552193646,1380,290000,0.055975794,0.5351437699680511,0.134185304,0,0.083692308,0.042769231,0.074822297,
44003020500,4408,0.4503176043557169,0.11365698729582577,0.2102994555353902,0.35639745916515425,0.1810344827586207,48.8,0.16265880217785844,0.7370689655172413,0.041742286751361164,0,0.027450090744101634,0.003629764,87328,50292,0.050362976406533574,0.040540541,0.095238095,0.3948,0.015048543689320388,0.7181295715778474,0.028737722808293925,0.28187042842215254,0.031275948,0.3891502906172156,0.2305563243841683,0.2895101024079712,0.068087462,2060,0.3844660194174757,0.45,0.097087379,2.13,0.1013584117032393,0.007575758,0.093521421,0.4422675026123302,0.9730751062824752,0.026924894,0.662621359,0.33737864077669905,1297,302900,0,0.48633093525179855,0.16402877697841728,0,0.12726860254083486,0.03561706,0.079799842,
44003020601,6632,0.46697828709288297,0.15334740651387213,0.19089264173703258,0.3407720144752714,0.11911942098914355,42.3,0.038148372,0.9252110977080821,0,0,0.025331724969843185,0,121893,48571,0.060610734114743985,0.5216284987277354,0.039240506329113925,0.3187,0.025,0.7857523538816842,0.040482146918353425,0.21424764611831587,0.10078673187327238,0.17797150754837338,0.20327450563470126,0.41633000212630233,0.080161599,2520,0.2976190476190476,0.5115079365079365,0.1003968253968254,2.57,0.1701534170153417,0.003138075,0.069386332,0.4703626220362622,1,0,0.8321428571428572,0.16785714285714284,1214,329300,0.000793651,0.081683168,0.017326732673267328,0.006082725,0.038751508,0.01362651,0.056529112,
44003020602,3409,0.4810794954532121,0.11645643883836902,0.2129656790847756,0.3141683778234086,0.19243179818128484,46.3,0.044294515,0.9143443825168671,0.002933412,0,0.010853622763273688,0.002346729,79000,39789,0.11000293341155765,0.19733333333333333,0.14786585365853658,0.3685,0.045454545454545456,0.6775685497191939,0.061264822,0.32243145028080605,0.086498684,0.30913877397517864,0.23429860849943587,0.26438510718315156,0.065814216,1540,0.41948051948051945,0.33116883116883117,0.13376623376623376,2.21,0.18178861788617887,0.033821138211382114,0.045203252032520326,0.47252032520325205,0.9221556886227545,0.077844311,0.7909090909090909,0.20909090909090908,1154,225500,0.037012987,0.40202702702702703,0.22297297297297297,0,0.019067175124669992,0.006209344,0.059511158,
44003020603,6503,0.5026910656620022,0.11041057973243118,0.20375211440873442,0.3098569890819622,0.24926956789174226,48.8,0.057050592,0.9175765031523913,0.000153775,0,0,0,91744,46055,0.11910286156225831,0.33506493506493507,0.11597779148673658,0.4027,0.018874399,0.6160153524075367,0.034551118663268196,0.38398464759246337,0.08453134,0.32355760015334484,0.23538432049070346,0.24266820011500861,0.076097374,2914,0.32463967055593684,0.5133836650652025,0.098146877,2.23,0.12244190079778008,0.020811655,0.093305584,0.4977454040929587,0.9396968719767816,0.060303128023218314,0.7923816060398078,0.2076183939601922,1158,287600,0,0.8209876543209876,0.5534979423868313,0.007743534,0.024757804090419805,0.027859011851623827,0.093854552,
44003020604,5456,0.44886363636363635,0.20179618768328444,0.27144428152492667,0.17393695014662758,0.17668621700879766,34.6,0.095674487,0.8174486803519062,0,0,0.027126099706744868,0,61141,38090,0.1121616611049314,0.31900826446280994,0.090248963,0.4325,0.013456362937331795,0.6310488285526604,0.053782096,0.36895117144733963,0.07954263,0.25229927914491673,0.19512801391996024,0.26671638081034055,0.050211285,2601,0.28104575163398693,0.3337178008458285,0.28527489427143404,2.08,0.19573263662094492,0.027215327672545177,0.040278684955366864,0.4583061180056608,0.957658321,0.042341678939617086,0.5778546712802768,0.42214532871972316,1038,286900,0.00461361,0.569216758,0.34790528233151186,0,0.035740469,0.008247801,0.068965517,
44003020701,1948,0.5323408624229979,0.098562628,0.19558521560574949,0.2946611909650924,0.17453798767967146,43.2,0.025667351,0.9383983572895277,0.020020534,0,0,0.002566735,115893,43724,0.026548673,0.078431373,0.044117647,0.3395,0.029717682020802376,0.5497041420118344,0.044468546637744036,0.4502958579881657,0.076706545,0.235045742,0.30260380014074595,0.2941590429275158,0.068965517,673,0.25705794947994054,0.6597325408618128,0.063893016,2.84,0.19415204678362574,0,0.054385964912280704,0.5257309941520468,0.9781976744186046,0.021802326,0.9791976225854383,0.020802377414561663,-666666666,360600,0,0,0,0,0.017967145790554414,0.038140021,0.072972973,
44003020702,5067,0.5000986777185712,0.12058417209394119,0.15097690941385436,0.35227945529899346,0.20446023287941584,48.7,0.027235050325636473,0.9107953424116835,0.008288928,0,0.003947109,0.008880995,132533,55776,0.067537688,0.22916666666666666,0.1167953667953668,0.3908,0.010683760683760684,0.6672897196261682,0.017507003,0.33271028037383177,0.058728881737731296,0.21560740144810941,0.15741485652990078,0.40386162510056317,0.2153392330383481,1872,0.24519230769230768,0.5870726495726496,0.11752136752136752,2.67,0.15594855305466238,0.008727607,0.056040423,0.4786403307303629,0.9831932773109243,0.016806723,0.9428418803418803,0.057158119658119656,2159,409600,0.004273504,0.514018692,0.514018692,0,0.035721334122755084,0.013139558,0.067905647,
44003020703,6742,0.5261050133491546,0.07342035,0.20617027588252743,0.28641352714328094,0.18436665677840403,44.2,0.026253337288638386,0.8914268762978345,0,0,0,0,119375,49227,0.040309138,0.23684210526315788,0.024135157,0.3866,0.005035669,0.680204042,0.045191194,0.319795958,0.021032504780114723,0.29934140641597623,0.23284469938389632,0.32887189292543023,0.11854684512428298,2383,0.21443558539655896,0.6705832983634075,0.090222409,2.77,0.11560364464692482,0.009681093,0.04460896,0.4998101746393318,0.8659156976744186,0.13408430232558138,0.9114561477129669,0.088543852,1304,427000,0.016785564,0.6492890995260664,0.44075829383886256,0,0.045980421239988134,0.00227825,0.051942902,
44003020800,6598,0.4936344346771749,0.16550469839345255,0.17869051227644742,0.2967565929069415,0.18035768414671113,43.7,0.082752349,0.8446498939072447,0.003789027,0.002273416,0.014095180357684147,0.017732646256441345,137485,50238,0.017519805,0.086956522,0.012605042016806723,0.352,0.076218242,0.6867491482876098,0.078240253,0.3132508517123902,0.087645407,0.19334135579622944,0.27476935419173687,0.3463698355395106,0.18050541516245489,2401,0.1499375260308205,0.690545606,0.15077051228654728,2.73,0.1311706629055007,0.005994358,0.044957687,0.4860719322990127,0.9569549621363093,0.043045038,0.8259058725531029,0.17409412744689712,1977,500500,0,0.3343195266272189,0.035502959,0.010367434060070124,0.10427402243103971,0.000762079,0.084308264,
44003020901,3751,0.5190615835777126,0.11650226606238337,0.23620367901892828,0.27326046387629965,0.16928818981604907,40,0.078379099,0.7645961077046121,0,0.002665956,0.14156225006664888,0,112619,62473,0.084854995,0.1930379746835443,0.12755905511811025,0.4891,0.033373063,0.69524727,0.054965358,0.3047527296082209,0.019119769,0.096681097,0.14393939393939395,0.6893939393939394,0.33585858585858586,1678,0.40107270560190705,0.45947556615017876,0.085816448,2.23,0.18204566781357523,0.021582734,0.045667814,0.5007819831091649,0.8935037273695421,0.10649627263045794,0.5733015494636472,0.4266984505363528,799,466200,0.027413587604290822,0.4604651162790698,0.17209302325581396,0.005611972,0.10850439882697947,0.008264463,0.066376131,
44003020903,6622,0.5013591060102688,0.052703111,0.17351253397765026,0.3107822410147992,0.16611295681063123,43.2,0.014950166112956811,0.8177287828450619,0.01359106,0,0.11839323467230443,0,199189,91892,0.044273635664873176,0.3576388888888889,0.071818182,0.4609,0.012477718360071301,0.6246781540899188,0.023763648041104687,0.3753218459100812,0.024829157175398634,0.09453303,0.15876993166287015,0.6712984054669704,0.36970387243735764,2244,0.23885918003565063,0.7192513368983957,0.015151515151515152,2.88,0.1364613880742913,0.018768328,0.013098729227761487,0.507722385,0.9651612903225807,0.03483871,0.9402852049910874,0.059714795008912656,-666666666,669400,0,0.27848101265822783,0.27848101265822783,0.018529956763434163,0.18861371186952583,0.002582802,0.094237435,
44003020904,4034,0.4744670302429351,0.078829945,0.20649479424888448,0.24219137332672286,0.19633118492811105,43.1,0.045860188,0.8319286068418443,0.024541398,0,0.059742191373326724,0.005701537,162321,68418,0.024571282,0.4166666666666667,0.035353535,0.3831,0,0.6930463576158941,0.009077879,0.30695364238410594,0.017097264,0.085106383,0.16641337386018237,0.7173252279635258,0.32674772036474165,1359,0.1670345842531273,0.7557027225901398,0.077262693,2.89,0.094035973,0.00315557,0.019564531397917324,0.43578415904070683,0.9741935483870968,0.025806451612903226,0.9551140544518028,0.044885945548197206,-666666666,618900,0,1,1,0,0.079821517,0,0.05239726,
44003021001,2486,0.50160901,0.12952534191472245,0.18584070796460178,0.29646017699115046,0.18785197103781173,42.8,0.11504424778761062,0.7148028962188254,0.055108608,0,0.047868061142397424,0,96250,44356,0.048242028,0.16101694915254236,0.092077088,0.3749,0.008919722,0.6483516483516484,0.059690494,0.3516483516483517,0.091886083,0.22568511552928533,0.33369156367544334,0.2493283181085438,0.094035465,1009,0.333994054,0.4093161546085233,0.13478691774033696,2.46,0.1713091922005571,0.019498607242339833,0.089600743,0.5055710306406686,0.9892156862745098,0.010784313725490196,0.8662041625371655,0.1337958374628345,1627,273000,0.035678889990089196,0.5,0.054545455,0.0076428,0.1255028157683025,0.010458567980691875,0.057344064,
44003021002,4435,0.47170236753100336,0.038782413,0.24261555806087937,0.3249154453213078,0.20856820744081173,47.2,0.03945885,0.8329199549041714,0.018489289740698984,0,0.006538895,0.014205186020293123,82500,46828,0.11905298759864713,0.6003787878787878,0.050810811,0.3668,0.012140287769784174,0.6742485783915516,0.05984634,0.3257514216084484,0.035633484162895926,0.19145927601809956,0.3201357466063348,0.36199095022624433,0.14451357466063347,2224,0.5040467625899281,0.3098021582733813,0.14253597122302158,1.99,0.1825074465204441,0.003790956,0.06661251,0.4446249661521798,0.9455782312925171,0.054421769,0.8412769784172662,0.15872302158273383,1282,347400,0.010341726618705036,0.5255681818181818,0,0,0.057722660653889514,0.03847895,0.066722269,
44003021100,5000,0.4802,0.155,0.1844,0.2532,0.1986,36.7,0.0374,0.9122,0.0226,0,0,0,84730,38716,0.121,0.30578512396694213,0.25478348439073517,0.3852,0.014891696750902527,0.7096064531899291,0.054426455390974855,0.2903935468100709,0.015338263489454943,0.28978362092577375,0.2758148452478773,0.2878663379895919,0.066009313,2216,0.4602888086642599,0.32084837545126355,0.18456678700361012,2.25,0.2210249042145594,0,0.037595785440613025,0.4640804597701149,0.9555843035791289,0.044415696420871065,0.5956678700361011,0.4043321299638989,1275,269000,0,0.5122850122850123,0.3194103194103194,0,0.0236,0.0164,0.11324570273003033,
44003021200,3522,0.5159000567859171,0.14906303236797275,0.2674616695059625,0.25411697898921065,0.1902328222600795,41,0.10817717206132879,0.6754684838160137,0.15900056785917094,0,0.036626916524701875,0.003123225,87209,60615,0.053264605,0.15053763440860216,0.13134328358208955,0.5117,0.009779951,0.7065750736015701,0.049074074074074076,0.2934249263984298,0.071860548,0.2621842760583422,0.3336890786197083,0.21451440768409819,0.075773746,1636,0.3465770171149144,0.5177261613691931,0.086797066,2.15,0.21262675825973176,0.007196598,0.036964344,0.5044160942100098,0.9332572732458643,0.066742727,0.7940097799511002,0.20599022004889975,1053,307600,0.006723716,0.7626112759643917,0.39465875370919884,0.009098664,0.11272004542873368,0.05479841,0.05969657,
44003021300,4691,0.4711149008740141,0.099978683,0.13664463866979323,0.37646557237262845,0.2086975058622895,51.5,0.019398848859518227,0.8859518226390961,0.060328288,0,0,0.009166489,92073,53629,0.068642081,0,0.070480082,0.4386,0.015639374,0.619234544,0.026746506986027943,0.380765456,0.037385766,0.225976184,0.20880642481307118,0.40348933813348103,0.2132373303793963,2174,0.4052437902483901,0.45170193192272307,0.098436063,2.14,0.13137996219281664,0.005907372,0.059310019,0.45439508506616255,0.9718372820742065,0.028162717925793473,0.9135234590616376,0.086476541,1191,364200,0.021619135234590615,0.7180851063829787,0.17553191489361702,0.003214745,0.058409721,0.083476027,0.063607925,
44003021401,4058,0.46278955150320356,0.16387382947264661,0.17693445046821094,0.3173977328733366,0.17003449975357318,44.2,0.034253326761951704,0.8888615081320848,0.031542631838344014,0,0.019960572,0,110000,43850,0.043124691966485953,0.08,0.092753623,0.3388,0.025324675324675326,0.6801631226332654,0.040685225,0.31983687736673466,0.065589661,0.24264943457189014,0.19192245557350565,0.3625201938610662,0.12213247172859451,1540,0.24025974025974026,0.5616883116883117,0.1603896103896104,2.61,0.1797752808988764,0.001728608,0.024776721405934888,0.47536732929991354,0.9871794871794872,0.012820513,0.888961039,0.11103896103896103,1448,311600,0,0.45864661654135336,0.24060150375939848,0.003455937,0.065303105,0.036224741,0.072597441,
44003021402,3704,0.5037796976241901,0.14281857451403887,0.31182505399568033,0.18142548596112312,0.1495680345572354,36.6,0.086663067,0.853671706,0.001349892,0,0.007289417,0.012149028,71419,36537,0.066299862,0.1825726141078838,0.066787004,0.3999,0.008368201,0.7283120376597175,0.096029548,0.2716879623402825,0.1147036181678214,0.3144726712856043,0.25827559661277905,0.2105465742879138,0.077367206,1434,0.40027894,0.4100418410041841,0.14783821478382148,2.54,0.19175326852162253,0.004693262,0.099228964,0.5129064699966477,0.9937629937629938,0.006237006,0.70013947,0.29986053,1614,296600,0.0041841,0.4058679706601467,0.12224938875305623,0.014626218851571005,0.025917927,0.031728665,0.069415808,
44003021501,3275,0.46595419847328245,0.1465648854961832,0.18229007633587788,0.3099236641221374,0.19145038167938933,45.3,0.10229007633587786,0.7850381679389313,0.027480916,0,0.011908396946564885,0.000305344,78382,40022,0.13884603517432892,0.4444444444444444,0.15629984051036683,0.4118,0.015107913669064749,0.6347065257017863,0.067855089,0.3652934742982136,0.11475409836065574,0.26909236305477807,0.32546981207516995,0.2602958816473411,0.1095561775289884,1390,0.35251798561151076,0.45827338129496403,0.16618705035971224,2.34,0.13043478260869565,0.019927536231884056,0.076086957,0.45362318840579713,0.965948575,0.034051424600416956,0.758273381,0.24172661870503598,1114,290200,0.038129496402877695,0.6488095238095238,0.28273809523809523,0.000309215,0.064427481,0.004616805,0.11483253588516747,
44003021502,4036,0.49355797819623387,0.15758176412289396,0.16848364717542122,0.30277502477700696,0.20763131813676908,47.7,0.067393459,0.8845391476709613,0.003221011,0,0.008919722,0,90746,44786,0.10386712940009915,0.48448687350835323,0.093078759,0.4608,0.05375,0.6037898363479759,0.075606277,0.3962101636520241,0.091123067,0.2125084061869536,0.3043039677202421,0.26832548755884333,0.087088097,1600,0.293125,0.49875,0.13125,2.52,0.16805038648726023,0.022044088176352707,0.046951045,0.49728027483538506,0.9148084619782733,0.085191538,0.854375,0.145625,1390,318800,0,0.40625,0.11607142857142858,0,0.027998017839444996,0.023054040654437283,0.056279621,
