GEOID,area_km2,area_sqmi
44007016800,0.8635957803582758,0.33343619490447823
44007016900,1.9498900153998262,0.7528567438662358
44007017000,1.7891565068222066,0.6907971892543162
44007017100,2.1116910608751995,0.815328476778702
44007017300,1.3771372093487873,0.5317156491386869
44007010502,6.895192213241355,2.6622485970975514
44007011200,3.354576370019178,1.2952091774598873
44007018500,3.9845105668776974,1.5384281306066636
44007013001,74.78003498388867,28.87273292315903
44007011500,11.363551869050362,4.387491905349389
44007013201,43.5788093885117,16.82587237161417
44007012500,7.403670572887287,2.858573189328968
44007010102,4.701237970680045,1.815158128301273
44007017400,1.7592769099409273,0.6792606124020761
44007011402,31.93416544412781,12.329850209229331
44007012200,36.93686955803984,14.261405066159938
44007011301,7.442804063032116,2.873682714345186
44007017500,1.2882041058202156,0.49737838590042655
44007017600,0.5721806599955978,0.2209201879005416
44007017700,3.2739917476491596,1.2640952808174952
44007017800,0.6530406292549505,0.25214039657125353
44007017900,0.8009168597090601,0.3092357283467054
44007018000,1.0807100114762074,0.41726446818939505
44007012702,6.061704651849479,2.340437250525869
44007013002,63.77843870837157,24.624992853769342
44007015900,0.7533583777259465,0.29087329579602317
44007002000,1.512751936228798,0.5840767879172033
44007012701,21.848049570420372,8.435579099081663
44007014300,2.7359597333170025,1.0563599587189092
44007000101,2.4544369183887933,0.947663392196182
44007010501,3.8578062446626014,1.4895073183027574
44007015600,0.4816034924343299,0.18594814799047527
44007012900,9.067224706524753,3.5008750311786017
44007018400,3.970077728457318,1.5328555805386606
44007013101,85.82497913931591,33.13720970255026
44007000200,1.1714675810521646,0.4523061617067384
44007000400,0.6454163185036397,0.249196633732774
44007000102,2.7788587304807106,1.0729233541231231
44007000500,0.5849449697217028,0.2258485154380951
44007000600,1.9700137249535312,0.7606265515628026
44007000700,0.6281330546397244,0.24252352824825762
44007000800,1.3264766078358436,0.5121554815414807
44007000900,0.4586422652526371,0.1770827686128402
44007001000,0.42629913926456636,0.1645950178548358
44007001100,0.5011275569981176,0.19348643146207578
44007001200,0.5551432678978,0.21434201403564784
44007001300,0.5562907645513814,0.21478506497051586
44007001500,1.710443820629447,0.6604060512106176
44005041702,47.034153253518554,18.159988096399715
44007001900,1.1697827673236583,0.45165565148942016
44007002200,0.8136669571883134,0.3141585685050717
44007002300,1.183174947136476,0.4568264010227377
44007002500,1.2327541115382643,0.4759690234169988
44007002600,0.6657538230172731,0.2570489881248546
44007002700,1.0200863218613436,0.3938575307702889
44005041701,19.55498627030061,7.550222409230957
44007003100,1.2076292253147503,0.4662682506129668
44007003300,1.8167467076712036,0.7014498253567336
44007003400,3.1686406754233047,1.2234190044263313
44007003500,1.3010407135269013,0.5023346278443405
44007003602,0.8239286158590878,0.3181206170680835
